,HomeTeam,AwayTeam,FT Result,HTH Goals,HTA Goals,HT Result,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red
7485,16,32,1,1.0,1.0,1,12.0,12.0,10.0,8.0,17.0,21.0,7.0,3.0,2.0,2.0,0.0,0.0
7486,13,5,2,1.0,1.0,1,18.0,11.0,10.0,5.0,10.0,14.0,8.0,2.0,0.0,1.0,0.0,0.0
7487,38,1,2,2.0,0.0,0,16.0,11.0,8.0,7.0,10.0,17.0,5.0,8.0,1.0,2.0,0.0,0.0
7488,19,28,1,0.0,1.0,2,8.0,7.0,3.0,3.0,9.0,19.0,6.0,8.0,0.0,1.0,0.0,0.0
7489,2,34,1,0.0,0.0,1,9.0,5.0,4.0,4.0,16.0,12.0,7.0,5.0,1.0,2.0,0.0,0.0
7490,1,44,1,1.0,0.0,0,14.0,7.0,7.0,5.0,6.0,10.0,5.0,5.0,1.0,2.0,1.0,1.0
7491,42,31,0,1.0,0.0,0,19.0,6.0,6.0,3.0,9.0,15.0,4.0,7.0,2.0,2.0,0.0,0.0
7492,18,16,0,1.0,0.0,0,13.0,11.0,8.0,3.0,10.0,14.0,4.0,9.0,1.0,1.0,0.0,0.0
7493,3,38,0,1.0,0.0,0,15.0,9.0,8.0,3.0,19.0,14.0,4.0,2.0,2.0,1.0,0.0,0.0
7494,30,0,2,0.0,0.0,1,9.0,7.0,6.0,1.0,11.0,9.0,5.0,3.0,1.0,1.0,0.0,0.0
7495,5,19,0,2.0,0.0,0,15.0,7.0,10.0,4.0,6.0,14.0,4.0,6.0,0.0,2.0,0.0,1.0
7496,34,13,0,2.0,2.0,1,13.0,8.0,9.0,4.0,11.0,14.0,5.0,4.0,1.0,3.0,0.0,0.0
7497,14,2,1,0.0,0.0,1,19.0,2.0,12.0,1.0,17.0,12.0,8.0,5.0,2.0,2.0,0.0,0.0
7498,32,29,0,0.0,0.0,1,7.0,16.0,5.0,8.0,19.0,18.0,3.0,4.0,2.0,2.0,0.0,0.0
7499,28,26,0,0.0,0.0,1,11.0,6.0,8.0,1.0,8.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0
7500,19,34,0,0.0,1.0,2,12.0,8.0,7.0,4.0,14.0,10.0,5.0,5.0,3.0,3.0,0.0,0.0
7501,44,18,0,0.0,0.0,1,8.0,8.0,4.0,2.0,15.0,20.0,7.0,7.0,1.0,2.0,0.0,0.0
7502,13,28,1,1.0,2.0,2,9.0,16.0,3.0,8.0,6.0,8.0,6.0,7.0,1.0,0.0,0.0,0.0
7503,26,5,0,0.0,0.0,1,10.0,13.0,7.0,5.0,6.0,13.0,4.0,12.0,1.0,3.0,0.0,0.0
7504,38,14,2,0.0,2.0,2,4.0,12.0,3.0,8.0,11.0,10.0,4.0,3.0,0.0,2.0,0.0,0.0
7505,29,3,1,0.0,0.0,1,23.0,9.0,9.0,3.0,21.0,18.0,9.0,3.0,3.0,2.0,0.0,0.0
7506,31,1,2,0.0,1.0,2,20.0,8.0,12.0,5.0,14.0,24.0,8.0,6.0,1.0,2.0,3.0,0.0
7507,0,32,0,2.0,1.0,0,21.0,3.0,15.0,1.0,8.0,11.0,10.0,3.0,1.0,0.0,0.0,0.0
7508,16,30,2,0.0,1.0,2,23.0,7.0,13.0,5.0,6.0,19.0,8.0,3.0,0.0,4.0,0.0,0.0
7509,2,42,1,0.0,0.0,1,14.0,9.0,7.0,5.0,6.0,10.0,3.0,3.0,0.0,1.0,0.0,0.0
7510,30,38,2,1.0,1.0,1,14.0,12.0,8.0,7.0,20.0,17.0,3.0,6.0,0.0,0.0,0.0,0.0
7511,2,1,0,0.0,0.0,1,10.0,5.0,4.0,4.0,12.0,20.0,2.0,3.0,3.0,3.0,0.0,0.0
7512,26,18,0,2.0,0.0,0,15.0,4.0,8.0,2.0,13.0,15.0,5.0,1.0,1.0,4.0,1.0,0.0
7513,29,19,0,1.0,0.0,0,19.0,10.0,12.0,6.0,7.0,11.0,18.0,3.0,0.0,1.0,0.0,0.0
7514,34,31,1,1.0,1.0,1,13.0,11.0,6.0,6.0,15.0,19.0,4.0,3.0,5.0,4.0,0.0,0.0
7515,13,44,2,1.0,1.0,1,8.0,14.0,5.0,9.0,11.0,8.0,3.0,9.0,0.0,0.0,1.0,0.0
7516,3,0,2,0.0,1.0,2,9.0,10.0,2.0,8.0,21.0,8.0,4.0,6.0,3.0,1.0,0.0,0.0
7517,14,16,0,1.0,1.0,1,20.0,6.0,13.0,3.0,13.0,16.0,10.0,4.0,1.0,0.0,0.0,0.0
7518,5,32,0,1.0,0.0,0,16.0,6.0,10.0,2.0,20.0,16.0,7.0,6.0,3.0,1.0,0.0,0.0
7519,42,28,0,1.0,1.0,1,12.0,11.0,9.0,7.0,13.0,13.0,6.0,4.0,2.0,3.0,0.0,0.0
7520,26,3,1,0.0,0.0,1,7.0,5.0,2.0,2.0,12.0,13.0,11.0,3.0,1.0,1.0,0.0,0.0
7521,13,42,0,1.0,0.0,0,5.0,7.0,2.0,4.0,15.0,16.0,5.0,2.0,1.0,4.0,0.0,0.0
7522,14,44,0,1.0,0.0,0,23.0,7.0,11.0,4.0,13.0,9.0,8.0,3.0,0.0,1.0,0.0,0.0
7523,28,5,2,0.0,1.0,2,8.0,11.0,3.0,3.0,10.0,21.0,5.0,5.0,1.0,2.0,0.0,0.0
7524,44,2,0,0.0,0.0,1,12.0,7.0,7.0,0.0,16.0,18.0,13.0,3.0,1.0,1.0,0.0,0.0
7525,18,3,2,0.0,0.0,1,12.0,11.0,4.0,5.0,15.0,20.0,6.0,3.0,3.0,2.0,0.0,0.0
7526,31,26,0,0.0,0.0,1,13.0,6.0,4.0,3.0,11.0,16.0,5.0,4.0,2.0,2.0,0.0,0.0
7527,1,30,0,0.0,0.0,1,8.0,5.0,4.0,1.0,8.0,6.0,5.0,4.0,1.0,2.0,0.0,0.0
7528,16,29,1,0.0,0.0,1,2.0,16.0,1.0,9.0,12.0,9.0,2.0,7.0,5.0,4.0,1.0,0.0
7529,0,34,0,1.0,0.0,0,11.0,5.0,6.0,2.0,12.0,15.0,7.0,3.0,0.0,2.0,0.0,0.0
7530,32,14,2,0.0,1.0,2,8.0,23.0,5.0,13.0,14.0,15.0,7.0,7.0,1.0,2.0,0.0,0.0
7531,19,13,1,0.0,0.0,1,10.0,9.0,5.0,6.0,9.0,12.0,5.0,5.0,3.0,2.0,0.0,0.0
7532,38,42,0,0.0,0.0,1,9.0,13.0,4.0,8.0,7.0,11.0,4.0,10.0,1.0,2.0,0.0,0.0
7533,32,28,2,2.0,2.0,1,5.0,17.0,4.0,10.0,12.0,7.0,3.0,12.0,2.0,2.0,1.0,0.0
7534,31,5,0,1.0,1.0,1,14.0,4.0,9.0,2.0,12.0,19.0,6.0,3.0,0.0,2.0,0.0,0.0
7535,30,13,1,0.0,1.0,2,21.0,5.0,18.0,2.0,10.0,15.0,10.0,1.0,0.0,3.0,0.0,0.0
7536,16,2,0,1.0,0.0,0,8.0,9.0,2.0,5.0,23.0,15.0,4.0,7.0,3.0,3.0,0.0,0.0
7537,42,19,0,0.0,0.0,1,18.0,8.0,8.0,5.0,6.0,13.0,13.0,2.0,0.0,1.0,0.0,0.0
7538,38,0,1,0.0,1.0,2,10.0,17.0,3.0,12.0,9.0,13.0,3.0,5.0,1.0,1.0,1.0,1.0
7539,29,34,0,1.0,0.0,0,13.0,8.0,6.0,4.0,15.0,15.0,4.0,3.0,1.0,2.0,0.0,0.0
7540,1,18,2,0.0,1.0,2,9.0,15.0,6.0,9.0,22.0,17.0,3.0,7.0,3.0,0.0,0.0,0.0
7541,44,38,1,0.0,0.0,1,9.0,11.0,4.0,7.0,15.0,15.0,7.0,3.0,2.0,3.0,0.0,0.0
7542,0,16,0,3.0,0.0,0,17.0,6.0,12.0,3.0,8.0,17.0,5.0,1.0,1.0,2.0,0.0,0.0
7543,28,29,2,0.0,0.0,1,9.0,10.0,3.0,3.0,9.0,14.0,4.0,6.0,2.0,3.0,0.0,0.0
7544,2,26,0,2.0,0.0,0,5.0,6.0,3.0,2.0,16.0,10.0,10.0,4.0,2.0,0.0,0.0,0.0
7545,5,30,1,0.0,0.0,1,13.0,5.0,8.0,2.0,11.0,15.0,3.0,2.0,0.0,1.0,0.0,0.0
7546,18,14,2,0.0,0.0,1,4.0,25.0,2.0,11.0,14.0,9.0,3.0,9.0,1.0,2.0,1.0,0.0
7547,34,1,2,1.0,1.0,1,9.0,6.0,3.0,4.0,14.0,22.0,6.0,3.0,2.0,1.0,0.0,0.0
7548,3,32,0,2.0,0.0,0,18.0,9.0,13.0,6.0,15.0,14.0,12.0,3.0,2.0,1.0,0.0,0.0
7549,14,28,1,0.0,0.0,1,11.0,5.0,8.0,2.0,9.0,11.0,7.0,1.0,2.0,1.0,0.0,0.0
7550,38,18,1,1.0,1.0,1,21.0,8.0,9.0,4.0,15.0,11.0,8.0,3.0,0.0,2.0,0.0,0.0
7551,32,44,0,1.0,1.0,1,13.0,15.0,7.0,8.0,18.0,13.0,3.0,3.0,0.0,3.0,0.0,0.0
7552,29,2,0,0.0,0.0,1,17.0,7.0,11.0,1.0,10.0,16.0,5.0,2.0,1.0,3.0,0.0,0.0
7553,26,19,0,1.0,1.0,1,10.0,6.0,7.0,2.0,12.0,13.0,4.0,3.0,1.0,4.0,0.0,0.0
7554,31,13,1,0.0,0.0,1,21.0,8.0,10.0,2.0,10.0,12.0,7.0,2.0,1.0,1.0,0.0,0.0
7555,1,0,2,0.0,3.0,2,5.0,15.0,1.0,6.0,13.0,11.0,5.0,2.0,2.0,0.0,0.0,0.0
7556,30,3,0,1.0,0.0,0,13.0,6.0,7.0,3.0,14.0,10.0,8.0,10.0,1.0,2.0,1.0,0.0
7557,42,34,0,1.0,1.0,1,18.0,6.0,10.0,3.0,10.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0
7558,16,5,2,0.0,1.0,2,17.0,9.0,7.0,6.0,16.0,10.0,6.0,4.0,0.0,1.0,0.0,0.0
7559,18,32,0,0.0,0.0,1,18.0,11.0,4.0,6.0,12.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0
7560,2,38,0,2.0,0.0,0,12.0,6.0,4.0,3.0,11.0,18.0,8.0,1.0,0.0,2.0,0.0,0.0
7561,28,31,1,0.0,1.0,2,5.0,3.0,1.0,1.0,11.0,18.0,3.0,1.0,2.0,3.0,0.0,0.0
7562,19,1,1,0.0,0.0,1,12.0,12.0,3.0,2.0,12.0,17.0,4.0,8.0,1.0,3.0,0.0,0.0
7563,3,14,2,0.0,1.0,2,11.0,6.0,2.0,3.0,24.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0
7564,0,29,2,2.0,1.0,0,11.0,10.0,10.0,9.0,20.0,16.0,6.0,7.0,2.0,4.0,0.0,1.0
7565,44,16,1,0.0,0.0,1,12.0,4.0,7.0,4.0,17.0,11.0,8.0,4.0,1.0,0.0,0.0,1.0
7566,5,42,0,0.0,0.0,1,15.0,11.0,9.0,5.0,9.0,17.0,4.0,6.0,0.0,2.0,0.0,1.0
7567,34,30,0,1.0,1.0,1,14.0,9.0,5.0,2.0,9.0,8.0,9.0,5.0,1.0,2.0,0.0,0.0
7568,13,26,2,1.0,0.0,0,4.0,19.0,3.0,7.0,11.0,15.0,3.0,7.0,0.0,0.0,0.0,0.0
7569,3,5,2,0.0,0.0,1,9.0,6.0,4.0,3.0,16.0,19.0,7.0,7.0,1.0,4.0,0.0,0.0
7570,0,31,0,1.0,0.0,0,13.0,4.0,8.0,1.0,17.0,19.0,11.0,1.0,2.0,3.0,0.0,0.0
7571,38,26,0,2.0,0.0,0,11.0,11.0,7.0,2.0,10.0,12.0,6.0,3.0,1.0,2.0,0.0,0.0
7572,2,19,2,0.0,0.0,1,8.0,6.0,5.0,3.0,16.0,11.0,5.0,3.0,1.0,3.0,0.0,0.0
7573,44,28,0,1.0,0.0,0,13.0,11.0,6.0,5.0,9.0,12.0,3.0,11.0,2.0,0.0,0.0,0.0
7574,18,13,2,0.0,1.0,2,12.0,4.0,7.0,3.0,13.0,10.0,9.0,5.0,1.0,2.0,0.0,0.0
7575,29,1,0,1.0,0.0,0,18.0,10.0,11.0,6.0,11.0,21.0,4.0,2.0,2.0,5.0,0.0,0.0
7576,14,34,0,3.0,0.0,0,14.0,9.0,9.0,5.0,2.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0
7577,32,30,1,1.0,1.0,1,17.0,22.0,9.0,15.0,11.0,16.0,5.0,8.0,0.0,3.0,0.0,0.0
7578,16,42,0,0.0,0.0,1,8.0,12.0,7.0,6.0,9.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0
7579,30,18,1,1.0,0.0,0,18.0,13.0,12.0,5.0,12.0,10.0,9.0,6.0,1.0,2.0,0.0,0.0
7580,19,44,0,0.0,0.0,1,8.0,7.0,4.0,6.0,12.0,12.0,7.0,5.0,3.0,1.0,0.0,0.0
7581,26,29,2,0.0,1.0,2,13.0,5.0,5.0,2.0,12.0,25.0,9.0,4.0,2.0,4.0,0.0,1.0
7582,42,14,2,0.0,1.0,2,12.0,12.0,4.0,5.0,14.0,12.0,4.0,7.0,2.0,4.0,0.0,0.0
7583,31,38,0,2.0,1.0,0,22.0,9.0,17.0,6.0,12.0,20.0,14.0,4.0,0.0,2.0,0.0,0.0
7584,5,0,0,1.0,0.0,0,9.0,11.0,3.0,7.0,8.0,8.0,8.0,7.0,2.0,1.0,0.0,0.0
7585,28,16,0,2.0,1.0,0,16.0,7.0,9.0,2.0,10.0,11.0,7.0,7.0,2.0,1.0,0.0,0.0
7586,34,3,2,0.0,0.0,1,11.0,14.0,1.0,6.0,13.0,23.0,5.0,6.0,2.0,6.0,2.0,0.0
7587,1,32,0,2.0,0.0,0,22.0,7.0,10.0,1.0,15.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0
7588,13,2,0,1.0,0.0,0,10.0,10.0,6.0,6.0,11.0,10.0,4.0,4.0,0.0,2.0,0.0,0.0
7589,38,19,1,2.0,2.0,1,8.0,12.0,5.0,7.0,16.0,16.0,2.0,10.0,2.0,2.0,0.0,0.0
7590,29,42,1,0.0,0.0,1,23.0,7.0,16.0,5.0,11.0,13.0,8.0,2.0,1.0,2.0,0.0,0.0
7591,0,28,1,0.0,1.0,2,13.0,5.0,9.0,4.0,10.0,13.0,12.0,5.0,3.0,3.0,0.0,0.0
7592,18,34,0,1.0,1.0,1,17.0,9.0,7.0,6.0,5.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0
7593,14,30,0,2.0,0.0,0,14.0,2.0,10.0,1.0,15.0,9.0,4.0,3.0,2.0,1.0,0.0,0.0
7594,2,5,2,0.0,1.0,2,14.0,11.0,8.0,6.0,12.0,12.0,6.0,5.0,2.0,2.0,0.0,0.0
7595,3,13,0,1.0,0.0,0,16.0,9.0,11.0,6.0,11.0,14.0,6.0,8.0,2.0,3.0,0.0,0.0
7596,16,1,0,1.0,0.0,0,14.0,12.0,9.0,6.0,8.0,14.0,7.0,7.0,2.0,3.0,0.0,0.0
7597,44,31,1,0.0,0.0,1,8.0,12.0,5.0,7.0,9.0,7.0,1.0,6.0,2.0,0.0,0.0,0.0
7598,32,26,2,0.0,0.0,1,7.0,11.0,4.0,6.0,16.0,19.0,5.0,2.0,2.0,3.0,0.0,0.0
7599,13,0,2,1.0,1.0,1,7.0,8.0,4.0,5.0,13.0,15.0,1.0,2.0,1.0,1.0,0.0,0.0
7600,31,2,0,2.0,0.0,0,8.0,10.0,4.0,8.0,8.0,14.0,6.0,5.0,1.0,2.0,0.0,0.0
7601,30,29,2,0.0,1.0,2,6.0,13.0,2.0,7.0,13.0,9.0,10.0,4.0,1.0,0.0,0.0,0.0
7602,28,38,0,2.0,0.0,0,15.0,6.0,8.0,1.0,12.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0
7603,1,3,0,0.0,0.0,1,11.0,9.0,3.0,4.0,9.0,9.0,6.0,7.0,1.0,0.0,0.0,0.0
7604,26,14,2,0.0,0.0,1,14.0,8.0,7.0,7.0,14.0,16.0,3.0,2.0,2.0,2.0,0.0,0.0
7605,34,32,1,0.0,1.0,2,14.0,6.0,6.0,5.0,13.0,6.0,7.0,5.0,3.0,0.0,0.0,1.0
7606,42,18,0,2.0,1.0,0,14.0,6.0,12.0,3.0,8.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0
7607,5,44,1,0.0,1.0,2,25.0,11.0,15.0,7.0,13.0,15.0,7.0,3.0,0.0,1.0,0.0,0.0
7608,19,16,0,1.0,1.0,1,12.0,7.0,6.0,3.0,11.0,18.0,4.0,2.0,1.0,3.0,0.0,0.0
7609,31,0,2,0.0,1.0,2,9.0,13.0,5.0,6.0,10.0,21.0,4.0,8.0,1.0,4.0,0.0,0.0
7610,13,18,0,0.0,0.0,1,12.0,5.0,8.0,3.0,13.0,11.0,8.0,2.0,0.0,0.0,0.0,1.0
7611,19,2,2,1.0,2.0,2,10.0,6.0,7.0,5.0,9.0,13.0,7.0,3.0,1.0,0.0,0.0,0.0
7612,42,16,1,0.0,0.0,1,17.0,11.0,14.0,7.0,10.0,15.0,5.0,6.0,1.0,0.0,0.0,0.0
7613,34,14,2,0.0,0.0,1,4.0,12.0,2.0,9.0,12.0,15.0,5.0,4.0,1.0,3.0,0.0,0.0
7614,5,3,2,0.0,1.0,2,13.0,7.0,5.0,5.0,13.0,10.0,5.0,1.0,2.0,2.0,0.0,0.0
7615,28,44,1,1.0,0.0,0,11.0,0.0,4.0,0.0,7.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0
7616,26,38,0,1.0,0.0,0,19.0,3.0,11.0,2.0,6.0,12.0,7.0,3.0,0.0,3.0,0.0,0.0
7617,1,29,2,0.0,1.0,2,8.0,15.0,6.0,7.0,14.0,10.0,6.0,9.0,0.0,3.0,0.0,0.0
7618,30,32,0,0.0,0.0,1,17.0,10.0,11.0,2.0,13.0,10.0,8.0,4.0,1.0,1.0,0.0,0.0
7619,38,13,1,0.0,0.0,1,12.0,15.0,4.0,5.0,7.0,12.0,5.0,11.0,1.0,0.0,0.0,0.0
7620,14,1,0,1.0,0.0,0,14.0,9.0,7.0,7.0,12.0,13.0,6.0,3.0,3.0,3.0,0.0,0.0
7621,29,5,0,1.0,0.0,0,14.0,8.0,7.0,1.0,12.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0
7622,16,34,2,0.0,0.0,1,18.0,11.0,10.0,6.0,10.0,14.0,9.0,7.0,0.0,2.0,0.0,0.0
7623,3,31,1,1.0,2.0,2,21.0,5.0,11.0,3.0,18.0,19.0,7.0,5.0,1.0,2.0,0.0,0.0
7624,44,26,2,0.0,1.0,2,2.0,16.0,1.0,8.0,12.0,13.0,4.0,11.0,0.0,0.0,1.0,0.0
7625,0,19,0,1.0,0.0,0,11.0,2.0,8.0,1.0,12.0,9.0,7.0,6.0,1.0,2.0,0.0,0.0
7626,2,30,0,2.0,0.0,0,11.0,9.0,10.0,6.0,17.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0
7627,18,28,0,1.0,1.0,1,9.0,10.0,6.0,6.0,14.0,21.0,4.0,4.0,1.0,2.0,0.0,1.0
7628,32,42,2,0.0,0.0,1,13.0,16.0,8.0,9.0,11.0,9.0,10.0,8.0,1.0,0.0,0.0,0.0
7629,13,19,0,1.0,0.0,0,8.0,6.0,5.0,4.0,14.0,16.0,5.0,3.0,1.0,2.0,0.0,0.0
7630,26,31,0,2.0,1.0,0,15.0,7.0,5.0,3.0,12.0,19.0,5.0,5.0,0.0,3.0,0.0,1.0
7631,34,0,2,0.0,0.0,1,11.0,13.0,5.0,5.0,13.0,9.0,5.0,7.0,0.0,1.0,0.0,0.0
7632,42,38,0,3.0,0.0,0,18.0,7.0,12.0,4.0,9.0,13.0,6.0,3.0,0.0,2.0,0.0,0.0
7633,29,16,0,2.0,1.0,0,19.0,4.0,14.0,3.0,12.0,8.0,15.0,3.0,0.0,1.0,0.0,0.0
7634,2,44,0,3.0,0.0,0,7.0,11.0,5.0,9.0,14.0,20.0,2.0,2.0,0.0,4.0,0.0,0.0
7635,14,32,0,3.0,0.0,0,12.0,1.0,8.0,0.0,12.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0
7636,30,1,0,1.0,0.0,0,9.0,14.0,8.0,6.0,6.0,18.0,5.0,6.0,0.0,1.0,0.0,0.0
7637,5,28,2,0.0,0.0,1,14.0,6.0,6.0,2.0,17.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0
7638,3,18,1,0.0,0.0,1,13.0,5.0,9.0,2.0,25.0,21.0,7.0,3.0,1.0,2.0,0.0,0.0
7639,26,34,1,0.0,0.0,1,12.0,7.0,7.0,4.0,6.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0
7640,19,29,1,0.0,1.0,2,7.0,14.0,3.0,6.0,15.0,11.0,6.0,7.0,2.0,1.0,0.0,0.0
7641,0,14,1,2.0,1.0,0,10.0,10.0,5.0,5.0,11.0,17.0,4.0,6.0,1.0,3.0,0.0,0.0
7642,1,2,2,0.0,2.0,2,9.0,9.0,3.0,5.0,9.0,28.0,6.0,0.0,2.0,4.0,0.0,0.0
7643,44,13,2,0.0,1.0,2,7.0,8.0,4.0,2.0,16.0,13.0,6.0,6.0,0.0,0.0,0.0,0.0
7644,32,5,0,1.0,2.0,2,9.0,4.0,4.0,3.0,10.0,26.0,4.0,4.0,1.0,3.0,0.0,0.0
7645,31,34,1,1.0,1.0,1,15.0,6.0,2.0,3.0,12.0,15.0,6.0,2.0,1.0,2.0,0.0,0.0
7646,38,30,1,1.0,0.0,0,16.0,15.0,5.0,7.0,11.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0
7647,16,3,1,0.0,0.0,1,8.0,16.0,1.0,8.0,19.0,20.0,2.0,1.0,3.0,3.0,0.0,1.0
7648,28,42,2,0.0,0.0,1,8.0,5.0,3.0,2.0,8.0,9.0,6.0,2.0,1.0,2.0,0.0,0.0
7649,18,26,0,0.0,0.0,1,6.0,16.0,2.0,5.0,12.0,14.0,2.0,7.0,2.0,3.0,0.0,0.0
7650,30,28,0,1.0,1.0,1,11.0,9.0,7.0,6.0,14.0,18.0,6.0,4.0,0.0,3.0,0.0,0.0
7651,16,13,2,0.0,0.0,1,5.0,11.0,3.0,7.0,16.0,14.0,5.0,3.0,2.0,3.0,0.0,0.0
7652,1,26,1,1.0,1.0,1,3.0,12.0,2.0,7.0,10.0,10.0,3.0,9.0,1.0,0.0,0.0,0.0
7653,29,38,0,0.0,0.0,1,34.0,4.0,14.0,0.0,5.0,10.0,16.0,2.0,0.0,1.0,0.0,0.0
7654,32,19,2,0.0,1.0,2,10.0,15.0,4.0,9.0,22.0,22.0,5.0,4.0,1.0,3.0,0.0,0.0
7655,34,44,0,1.0,2.0,2,14.0,10.0,10.0,4.0,14.0,14.0,8.0,3.0,0.0,2.0,0.0,0.0
7656,3,42,2,0.0,0.0,1,12.0,10.0,7.0,8.0,11.0,11.0,7.0,5.0,3.0,1.0,0.0,0.0
7657,0,2,0,1.0,0.0,0,7.0,2.0,4.0,1.0,7.0,15.0,4.0,2.0,0.0,1.0,0.0,0.0
7658,18,5,0,1.0,1.0,1,12.0,10.0,3.0,6.0,14.0,18.0,4.0,4.0,0.0,3.0,0.0,0.0
7659,14,31,0,0.0,0.0,1,14.0,9.0,9.0,5.0,12.0,15.0,3.0,2.0,1.0,2.0,0.0,0.0
7660,26,0,0,1.0,0.0,0,11.0,3.0,7.0,2.0,6.0,16.0,6.0,0.0,0.0,2.0,0.0,0.0
7661,42,30,0,0.0,0.0,1,14.0,8.0,9.0,3.0,11.0,13.0,5.0,7.0,1.0,2.0,0.0,1.0
7662,31,18,1,1.0,0.0,0,19.0,7.0,9.0,3.0,14.0,19.0,8.0,4.0,1.0,3.0,0.0,0.0
7663,5,34,2,0.0,1.0,2,19.0,8.0,10.0,4.0,13.0,14.0,7.0,6.0,0.0,1.0,0.0,0.0
7664,19,3,2,0.0,1.0,2,12.0,17.0,6.0,4.0,9.0,13.0,6.0,6.0,2.0,1.0,1.0,0.0
7665,28,1,0,2.0,0.0,0,11.0,7.0,6.0,3.0,14.0,19.0,8.0,8.0,1.0,1.0,0.0,1.0
7666,2,32,1,1.0,0.0,0,16.0,7.0,10.0,3.0,14.0,12.0,6.0,1.0,2.0,1.0,0.0,0.0
7667,44,29,2,0.0,0.0,1,3.0,18.0,2.0,9.0,13.0,11.0,1.0,8.0,0.0,0.0,0.0,0.0
7668,13,14,2,0.0,1.0,2,8.0,16.0,4.0,12.0,13.0,11.0,7.0,10.0,0.0,1.0,0.0,0.0
7669,38,16,1,0.0,0.0,1,15.0,11.0,8.0,8.0,7.0,11.0,4.0,8.0,0.0,3.0,0.0,0.0
7670,1,42,0,0.0,0.0,1,9.0,11.0,5.0,6.0,17.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0
7671,3,2,1,1.0,3.0,2,15.0,8.0,10.0,5.0,12.0,9.0,6.0,9.0,1.0,1.0,0.0,0.0
7672,18,19,0,0.0,0.0,1,13.0,6.0,7.0,4.0,11.0,24.0,12.0,7.0,0.0,1.0,0.0,0.0
7673,32,38,0,1.0,1.0,1,9.0,14.0,8.0,7.0,19.0,14.0,4.0,6.0,1.0,1.0,0.0,0.0
7674,0,44,1,0.0,0.0,1,11.0,4.0,4.0,2.0,9.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0
7675,16,31,2,0.0,0.0,1,7.0,17.0,5.0,9.0,13.0,10.0,3.0,5.0,1.0,3.0,0.0,0.0
7676,34,28,2,1.0,1.0,1,9.0,18.0,7.0,13.0,8.0,14.0,8.0,11.0,3.0,0.0,0.0,0.0
7677,29,13,0,1.0,0.0,0,20.0,5.0,11.0,2.0,8.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0
7678,30,26,0,1.0,0.0,0,14.0,17.0,6.0,10.0,14.0,10.0,3.0,5.0,3.0,2.0,0.0,0.0
7679,14,5,1,1.0,0.0,0,17.0,10.0,11.0,5.0,18.0,11.0,9.0,2.0,1.0,0.0,0.0,0.0
7680,44,30,2,1.0,1.0,1,16.0,11.0,6.0,7.0,14.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0
7681,31,29,2,0.0,1.0,2,13.0,12.0,7.0,7.0,11.0,16.0,2.0,7.0,2.0,0.0,0.0,0.0
7682,5,1,2,1.0,1.0,1,15.0,10.0,7.0,5.0,10.0,17.0,9.0,5.0,1.0,1.0,0.0,0.0
7683,38,34,0,1.0,1.0,1,11.0,13.0,5.0,6.0,14.0,15.0,4.0,8.0,1.0,3.0,0.0,0.0
7684,28,3,1,1.0,0.0,0,8.0,11.0,7.0,2.0,19.0,13.0,3.0,5.0,1.0,3.0,1.0,0.0
7685,26,16,0,2.0,1.0,0,18.0,4.0,5.0,4.0,13.0,17.0,7.0,1.0,1.0,3.0,0.0,0.0
7686,42,0,2,1.0,1.0,1,10.0,10.0,7.0,6.0,20.0,9.0,3.0,4.0,3.0,0.0,0.0,0.0
7687,19,14,2,0.0,1.0,2,7.0,16.0,2.0,11.0,13.0,13.0,1.0,5.0,0.0,2.0,0.0,0.0
7688,2,18,2,0.0,0.0,1,15.0,9.0,4.0,8.0,13.0,12.0,5.0,3.0,0.0,1.0,1.0,0.0
7689,13,32,0,2.0,0.0,0,16.0,8.0,11.0,4.0,14.0,11.0,1.0,5.0,0.0,3.0,0.0,0.0
7690,30,5,1,0.0,0.0,1,14.0,7.0,5.0,4.0,13.0,12.0,3.0,3.0,1.0,3.0,0.0,1.0
7691,31,19,2,0.0,1.0,2,26.0,11.0,20.0,7.0,12.0,16.0,19.0,0.0,1.0,1.0,0.0,0.0
